gold_left,level,total_damage_to_players,players_eliminated,num_traits,placement
0,9,126,2,5,1
24,9,173,3,9,1
4,8,111,1,8,1
0,8,95,0,5,1
5,9,104,1,8,1
0,8,21,0,4,0
1,9,159,1,9,1
15,6,88,1,3,0
0,8,28,0,6,0
1,8,94,0,4,1
6,9,172,3,10,1
1,9,174,3,9,1
1,7,86,0,3,0
8,9,152,1,9,1
2,7,85,0,5,0
35,8,0,0,8,1
0,8,104,1,4,1
35,8,42,2,4,0
0,8,157,1,9,1
188,10,0,0,5,1
0,8,148,1,6,1
1,8,134,1,6,1
5,8,23,0,6,0
1,9,72,0,3,0
1,8,28,0,4,0
1,8,20,0,3,0
4,8,154,1,6,1
10,8,126,3,6,1
2,7,94,1,5,0
2,9,92,3,8,1
9,8,116,1,5,1
11,8,79,0,5,0
17,9,178,2,3,1
2,9,81,1,5,1
51,9,183,1,10,1
2,9,14,1,5,0
4,8,76,0,4,0
4,8,83,0,7,1
40,9,94,0,7,0
7,9,16,0,8,0
11,9,74,0,6,0
0,8,37,0,5,0
32,8,72,0,6,0
19,8,128,0,6,1
2,8,102,1,5,1
1,8,44,0,7,0
1,8,51,0,5,0
27,8,65,0,7,0
2,8,134,2,5,1
2,7,62,0,4,0
3,9,22,1,6,1
6,9,142,2,8,1
1,9,102,0,7,1
16,8,117,0,4,1
0,8,73,0,6,0
13,8,90,1,6,1
1,7,44,0,3,0
11,8,104,0,6,0
16,8,103,0,7,0
5,8,146,2,5,1
40,9,154,1,5,1
1,8,72,0,7,0
1,8,106,0,6,1
1,7,11,0,5,0
6,8,143,2,5,1
0,8,55,0,7,0
8,6,51,0,5,0
0,8,96,1,5,1
2,8,129,1,8,1
3,9,161,3,5,1
14,9,182,2,7,1
1,6,68,0,7,0
1,8,66,0,6,1
1,8,118,1,5,1
1,9,68,0,4,0
4,10,186,2,11,1
0,9,164,3,9,1
3,8,113,1,5,1
4,10,138,1,10,1
3,8,154,2,7,1
0,8,97,1,7,1
5,7,128,1,7,1
1,8,159,2,3,1
20,8,100,1,7,1
55,8,13,0,4,0
2,7,49,0,3,0
2,10,151,2,8,1
5,10,193,4,11,1
11,7,66,0,5,0
0,9,176,1,10,1
4,7,59,0,5,0
3,8,104,0,5,0
0,9,44,0,4,0
4,8,125,2,5,1
4,9,87,0,9,0
0,9,134,1,6,1
5,9,132,1,5,1
1,9,146,2,4,1
1,7,92,2,5,1
15,8,38,0,6,0
1,9,120,2,8,1
1,7,91,0,4,0
2,9,121,2,8,1
1,9,53,0,6,0
5,9,158,2,8,1
9,9,157,1,7,1
0,8,95,0,8,0
0,7,25,0,4,0
2,9,146,4,10,1
15,7,61,0,4,0
0,8,130,2,7,1
0,8,85,1,3,0
0,9,166,0,8,1
0,8,61,1,3,0
1,9,124,1,8,1
25,9,160,1,8,1
1,9,154,2,5,1
1,8,91,1,7,0
36,7,39,0,3,0
1,10,102,1,6,1
4,9,139,3,5,1
1,8,85,0,6,0
7,9,82,1,8,1
1,8,89,1,4,0
34,8,90,1,9,1
0,8,37,0,8,0
0,8,88,0,7,0
2,7,76,0,5,0
0,9,138,1,6,1
5,8,0,0,4,0
20,7,56,1,3,0
8,8,129,1,5,1
1,8,35,0,3,0
2,10,173,4,9,1
4,8,104,1,7,0
16,8,16,0,3,0
0,9,36,0,6,0
14,7,56,0,3,0
1,10,222,3,9,1
2,7,85,0,8,0
1,10,146,1,6,1
2,9,195,3,6,1
0,9,138,0,9,1
7,9,173,2,7,1
4,8,39,0,5,0
11,7,58,0,5,0
0,7,32,0,2,0
21,8,179,2,7,1
6,8,150,2,7,1
6,9,100,1,6,1
1,9,62,1,8,1
4,8,139,1,6,1
9,9,145,1,5,1
1,9,174,3,6,1
1,9,54,1,5,0
23,9,56,2,11,1
1,8,61,0,5,0
1,9,167,3,7,1
1,7,41,0,5,0
5,9,186,4,11,1
1,9,173,2,9,1
7,8,85,1,7,0
0,7,113,1,5,1
2,9,78,0,5,0
2,9,193,3,8,1
3,9,178,2,8,1
3,9,129,0,8,1
2,10,170,3,7,1
1,9,106,1,6,1
2,9,152,1,6,1
2,8,194,2,5,1
1,8,39,0,4,0
1,8,52,0,5,0
7,8,136,2,7,1
1,8,33,0,4,0
1,7,80,1,3,0
12,9,134,0,5,1
4,8,69,0,4,0
0,6,23,0,3,0
3,9,142,1,5,1
2,9,112,1,5,1
15,9,108,1,8,1
0,8,89,0,7,0
5,7,55,1,4,0
1,8,96,0,8,0
0,10,103,1,7,0
0,9,155,1,5,1
2,9,122,1,7,1
2,8,57,0,6,0
0,8,62,0,5,0
2,8,119,3,4,1
0,8,114,1,6,1
11,8,67,0,7,0
1,9,108,0,6,0
4,8,100,2,3,1
1,9,67,0,5,0
1,9,83,0,7,0
2,8,87,0,6,0
29,8,110,1,5,1
0,8,108,0,6,0
0,8,38,0,3,0
1,7,74,2,5,1
1,10,198,3,8,1
0,8,133,2,8,1
3,10,218,2,7,1
0,9,76,0,7,0
0,8,59,1,9,0
2,9,140,2,9,1
18,8,83,0,7,0
0,7,31,0,4,0
0,7,69,0,5,0
3,8,67,0,5,0
7,8,71,0,6,0
16,9,134,0,6,1
1,9,57,0,6,0
2,9,147,2,9,1
0,9,137,2,8,1
2,9,74,1,7,0
13,9,168,2,8,1
1,8,105,0,7,0
1,8,180,1,5,1
0,8,97,1,4,1
0,8,131,1,6,1
6,9,130,0,5,1
0,8,83,0,5,0
3,9,89,0,5,1
5,10,208,2,6,1
13,9,118,1,6,1
26,7,34,0,4,0
9,7,61,0,5,0
0,9,79,0,7,0
3,8,117,1,4,1
4,8,104,0,6,1
1,9,184,5,6,1
20,9,173,3,5,1
2,8,60,0,7,0
1,8,50,1,7,0
0,8,75,1,6,0
0,8,70,0,7,0
10,7,35,0,5,0
0,9,65,0,8,0
1,8,108,0,9,1
3,9,126,1,5,1
3,8,111,1,5,1
23,8,99,1,8,0
1,8,57,0,8,0
21,8,79,0,5,0
1,9,92,0,8,0
14,10,205,4,10,1
7,9,39,0,8,0
14,8,142,3,5,1
0,9,102,2,8,0
11,9,148,3,10,1
1,9,62,0,6,0
16,8,107,1,6,1
3,8,87,1,5,1
2,8,95,0,3,0
1,7,102,0,7,1
0,8,109,1,5,1
1,7,68,0,3,0
1,7,32,0,4,0
4,8,61,0,5,0
10,7,54,0,5,0
1,9,181,3,6,1
6,7,75,0,7,1
0,8,73,0,8,0
0,8,106,1,5,1
13,8,53,0,7,0
4,7,49,0,5,0
0,8,152,2,6,1
0,9,151,2,9,1
0,9,91,0,6,1
1,8,10,0,2,0
1,9,141,0,3,1
0,9,97,1,9,1
14,9,58,0,6,0
5,10,165,4,9,1
2,8,83,0,6,1
5,8,53,0,5,0
3,9,131,2,9,1
0,8,133,2,6,1
0,9,111,0,6,1
0,8,63,1,4,0
4,8,82,1,8,0
5,9,199,4,7,1
1,8,78,0,6,0
20,8,56,0,7,0
29,8,80,0,5,0
0,9,127,1,7,1
2,9,103,1,8,1
3,9,147,3,6,1
9,8,92,3,6,1
0,8,49,0,7,0
9,7,98,0,5,0
0,7,60,0,3,0
3,8,74,1,6,0
3,9,132,0,7,1
10,7,80,0,4,0
1,8,53,0,5,0
16,8,76,0,4,0
20,9,105,1,7,1
13,9,199,3,6,1
1,10,181,4,9,1
0,8,72,0,8,0
3,7,67,0,5,0
0,8,120,3,6,1
0,8,75,0,0,0
0,8,62,0,4,0
12,7,23,0,5,0
9,7,34,0,3,0
17,8,97,1,6,0
0,7,55,0,6,0
1,8,58,0,8,0
8,7,37,0,4,0
1,9,124,2,8,1
0,8,84,1,5,0
0,8,114,0,5,1
2,8,34,0,5,0
38,8,80,0,6,0
0,8,104,0,6,1
7,9,187,2,8,1
0,9,61,0,5,0
0,9,87,1,7,1
24,8,117,1,4,1
0,8,109,1,2,1
1,7,76,0,7,0
3,8,31,0,6,0
0,8,94,0,4,0
0,9,94,1,6,0
4,7,49,0,5,0
1,9,104,0,7,1
0,7,92,0,2,0
0,7,36,0,5,0
0,9,114,0,9,1
4,10,150,2,5,1
1,9,142,1,8,1
9,8,149,2,5,1
5,8,160,4,6,1
0,8,86,0,7,0
1,9,118,0,6,1
0,8,16,0,7,0
15,8,121,2,6,1
1,8,66,0,6,0
1,8,139,2,5,1
3,8,113,0,4,1
0,9,63,0,4,0
0,8,62,0,7,0
6,8,99,0,5,1
6,8,159,0,6,1
0,8,58,1,4,0
1,8,60,0,8,0
5,9,104,1,7,0
8,8,97,0,4,0
0,8,37,0,5,0
0,7,39,0,3,0
3,8,167,1,7,1
5,8,45,0,5,0
0,9,95,2,5,1
0,8,62,0,7,0
0,8,128,2,5,1
11,9,187,1,8,1
10,8,111,3,7,1
6,10,183,3,6,1
2,8,84,0,6,0
1,9,140,2,9,1
6,8,62,0,6,0
1,7,99,2,2,1
26,8,162,2,4,1
6,8,115,1,3,1
4,7,73,0,5,0
1,8,62,0,5,0
4,9,184,3,6,1
0,8,43,0,8,0
4,9,87,1,6,0
1,9,123,1,5,1
5,9,115,2,10,1
1,8,136,2,6,1
3,8,69,5,6,1
0,9,83,0,8,0
11,9,153,0,6,1
2,10,197,4,6,1
1,9,170,3,6,1
0,9,132,2,6,1
16,9,182,1,6,1
3,9,154,1,10,1
10,8,60,0,5,0
1,8,55,0,5,0
2,8,63,0,5,0
2,9,186,2,8,1
0,8,30,0,4,0
1,9,171,4,9,1
0,10,0,0,12,1
5,8,119,0,3,1
0,8,16,0,5,0
55,8,0,0,5,1
0,9,84,0,8,0
51,9,201,2,6,1
0,8,81,0,9,0
2,8,150,2,5,1
0,9,51,0,5,0
0,8,81,0,6,0
0,9,107,0,4,1
2,8,86,4,6,1
0,8,79,0,4,0
1,8,34,1,5,0
3,8,73,0,4,0
1,8,93,0,4,1
1,8,86,0,8,0
6,7,20,0,5,0
2,8,120,0,6,1
6,8,56,0,6,0
4,9,64,1,8,0
28,7,74,1,5,1
0,8,41,0,5,0
4,9,170,2,5,1
1,8,68,0,4,0
22,9,144,1,7,1
12,8,155,2,6,1
9,7,104,0,5,1
1,9,77,0,6,0
7,8,52,0,6,0
31,8,62,0,7,0
0,7,86,0,2,0
2,9,111,3,5,1
1,8,0,0,8,0
3,9,162,2,8,1
4,9,98,3,6,1
4,9,162,1,10,1
10,9,146,0,8,1
3,9,129,0,7,1
8,8,154,0,6,1
0,9,90,0,6,0
0,7,39,0,5,0
5,8,203,2,7,1
0,9,114,0,6,1
0,8,33,0,4,0
1,7,69,0,3,0
2,9,71,0,4,0
1,7,63,0,5,0
3,8,116,0,7,1
20,7,86,0,4,0
12,9,135,3,6,1
6,8,77,0,6,0
0,8,60,0,5,0
0,9,74,0,5,1
2,8,73,0,6,0
5,8,69,0,6,0
2,9,87,0,8,0
15,8,100,1,6,1
6,7,31,0,5,0
1,9,160,1,6,1
4,8,59,0,4,0
19,8,5,0,3,0
6,9,118,1,7,1
4,7,34,0,4,0
13,9,188,2,3,1
0,9,90,0,9,1
2,10,163,2,8,1
2,8,130,2,7,1
6,9,180,4,7,1
0,8,33,1,6,0
0,7,70,0,3,0
1,8,42,0,0,0
0,8,111,0,6,1
1,9,177,2,6,1
0,8,110,1,3,1
1,8,114,1,4,1
1,8,111,2,7,1
0,8,91,0,5,0
6,8,101,0,0,1
0,8,49,0,6,0
0,9,120,0,5,1
4,9,213,2,9,1
3,9,167,1,6,1
1,9,188,2,6,1
0,9,128,2,6,1
58,8,59,0,9,0
0,8,145,2,5,1
0,9,86,0,8,0
40,8,110,0,9,0
29,8,49,0,8,0
3,9,122,1,7,1
2,8,67,0,4,1
4,8,85,0,5,0
1,8,38,0,7,0
2,8,70,0,10,0
1,8,110,0,5,1
1,8,61,0,5,0
5,9,109,0,7,0
1,9,82,0,6,0
1,8,18,0,5,0
5,9,148,3,8,1
1,9,67,0,5,0
0,8,115,2,4,1
1,7,76,1,5,0
37,8,109,0,5,1
5,7,83,0,5,1
8,9,156,3,8,1
0,9,145,0,5,1
0,9,123,0,7,1
3,9,128,0,5,1
0,8,126,3,6,1
7,7,116,1,4,1
2,9,25,0,7,0
5,8,170,3,5,1
0,9,112,1,6,1
6,8,142,2,8,1
50,7,0,0,11,1
1,9,139,1,8,1
2,8,86,1,6,1
0,9,68,0,5,0
39,7,41,0,3,0
2,8,73,1,8,0
33,8,139,0,7,1
21,8,13,0,4,0
0,9,97,0,9,1
0,8,99,0,5,1
1,8,58,0,4,0
1,7,20,0,2,0
41,9,167,4,9,1
0,8,49,0,5,0
0,6,37,0,4,0
0,8,132,3,1,1
9,8,95,1,7,1
7,8,97,1,6,0
1,7,52,0,3,0
1,8,81,0,7,0
11,8,129,1,4,1
22,8,103,1,4,1
13,8,59,0,6,0
1,8,102,0,4,1
3,7,53,0,7,0
2,9,112,2,6,1
1,9,95,0,8,0
1,8,18,0,7,0
0,9,136,1,10,1
2,9,150,2,7,1
0,9,140,3,5,1
11,8,81,0,7,0
6,8,88,0,7,1
2,9,156,1,8,1
30,8,91,1,2,1
6,9,87,0,8,0
7,8,69,0,8,0
0,8,58,0,7,0
2,9,158,2,8,1
0,8,102,0,7,1
0,9,137,3,4,1
6,6,56,0,4,0
1,7,58,0,4,0
11,9,175,1,6,1
2,8,41,0,4,0
0,7,58,0,5,0
1,9,101,2,8,1
2,8,58,0,4,0
0,9,92,1,8,0
3,8,121,0,6,1
1,9,88,1,6,1
9,7,113,0,2,1
8,9,128,2,8,1
0,8,71,1,6,0
0,7,59,0,4,0
1,8,90,0,8,1
0,7,31,0,6,0
2,9,173,3,4,1
2,9,52,0,10,0
6,9,94,0,6,1
18,7,49,0,4,0
1,7,38,0,5,0
29,7,57,0,5,0
7,9,147,2,5,1
1,9,185,1,5,1
4,9,68,0,9,0
4,8,134,2,3,1
0,7,143,1,7,1
0,8,103,1,7,1
2,9,207,1,7,1
13,8,122,1,6,1
2,8,79,0,7,0
2,8,162,3,5,1
0,8,24,0,8,0
3,8,66,1,7,0
6,10,200,2,9,1
6,8,112,1,6,0
0,7,51,0,8,0
0,8,158,1,3,1
1,7,27,0,3,0
0,7,65,0,5,0
0,7,112,2,7,1
41,8,87,0,8,0
2,8,88,1,8,1
1,8,92,0,3,1
0,9,42,1,4,1
3,6,50,0,5,0
4,9,86,0,5,0
12,7,46,0,4,0
13,8,83,0,5,1
1,7,68,0,6,0
1,9,133,1,6,1
2,9,70,2,2,1
2,7,73,0,6,0
1,8,148,2,6,1
0,8,121,0,10,1
2,10,178,2,16,1
34,7,34,1,4,0
1,8,75,0,0,0
11,9,116,0,8,1
3,8,50,0,6,0
0,8,55,0,6,0
0,9,43,0,9,0
2,8,86,0,5,0
2,10,186,2,8,1
0,9,23,0,5,0
5,10,0,0,7,1
1,8,66,0,4,0
28,7,30,0,5,0
19,9,148,0,6,1
15,8,63,0,4,0
16,8,51,0,7,0
62,8,184,4,7,1
7,9,185,2,7,1
1,9,191,3,12,1
1,7,20,0,4,0
1,8,143,2,5,1
20,10,205,2,5,1
4,9,92,0,3,1
15,8,125,1,3,1
2,9,111,4,9,1
0,8,67,0,3,0
28,8,123,1,5,1
1,8,58,0,7,0
0,8,109,0,3,1
3,9,147,2,6,1
3,9,117,3,5,1
1,10,180,3,9,1
6,9,161,3,6,1
0,8,166,1,4,1
3,9,96,0,6,0
8,9,204,3,9,1
1,8,91,1,6,0
5,8,64,0,7,0
16,8,78,0,7,0
5,9,83,3,4,1
15,8,46,2,5,1
8,9,133,2,5,1
0,8,102,1,4,1
8,8,12,0,4,0
1,8,76,0,4,0
0,8,57,0,6,0
4,8,69,0,6,0
0,6,39,0,5,0
0,8,42,0,3,0
5,10,206,2,9,1
7,8,117,0,3,1
0,9,126,1,8,1
0,8,64,0,5,0
2,8,161,2,5,1
1,8,84,0,4,0
0,8,78,0,4,0
2,7,74,0,7,0
2,9,165,3,5,1
25,8,25,0,4,0
4,8,63,0,8,0
4,7,74,0,4,0
0,9,104,0,9,0
0,7,42,0,4,0
1,7,148,2,6,1
1,9,137,1,8,1
0,9,132,0,5,1
1,9,61,1,4,1
0,9,72,0,10,0
9,9,154,1,5,1
2,8,131,2,5,1
0,7,122,1,6,1
6,7,108,0,4,1
0,7,75,0,4,0
40,8,32,0,5,0
2,7,57,0,5,0
3,8,73,0,4,1
0,9,95,0,5,1
48,8,55,1,3,1
3,10,127,0,11,1
0,8,87,0,5,0
2,9,100,1,8,1
2,8,147,3,7,1
27,7,92,1,7,0
0,8,59,0,5,0
1,9,149,2,7,1
44,8,77,0,5,0
2,8,78,0,9,0
0,8,112,2,4,1
2,8,80,0,6,0
37,9,174,2,7,1
0,8,107,0,7,1
30,9,193,2,8,1
1,9,73,0,8,0
2,7,29,0,3,0
2,8,145,0,8,1
7,9,92,3,7,1
5,9,78,1,10,1
11,8,201,3,8,1
0,7,131,1,7,1
1,8,59,1,7,0
1,6,36,0,2,0
0,7,30,0,4,0
0,9,80,1,7,0
19,8,208,2,7,1
0,7,101,1,6,1
1,9,125,1,6,1
0,8,125,1,4,1
11,10,187,3,9,1
0,9,174,2,8,1
1,9,162,1,8,1
3,8,99,0,6,0
0,8,60,0,4,0
0,8,54,0,3,0
2,9,114,1,6,1
1,6,13,0,2,0
30,7,36,0,2,0
4,8,99,1,6,1
1,9,143,3,3,1
1,8,100,1,5,1
21,9,66,0,5,0
2,9,180,3,7,1
1,9,57,0,6,0
2,9,92,0,6,1
25,8,126,1,8,1
6,8,103,1,3,1
0,7,37,0,2,0
5,10,252,2,7,1
3,9,20,1,3,1
1,10,186,3,6,1
1,8,26,0,3,0
3,10,154,2,10,1
4,9,37,1,6,1
1,8,58,0,7,0
17,9,184,2,7,1
53,8,61,0,5,0
0,8,49,0,4,0
1,7,55,0,3,0
0,9,55,0,7,0
1,8,78,3,8,1
2,10,165,3,9,1
15,9,167,3,10,1
7,8,99,1,8,0
2,8,49,0,6,0
6,8,52,0,5,0
3,7,89,1,5,0
1,8,20,0,5,0
6,8,49,0,5,0
3,8,175,4,6,1
3,7,56,0,2,0
5,8,56,0,4,0
6,7,64,0,5,0
0,8,61,0,8,0
4,8,58,0,3,0
11,7,89,0,3,0
12,7,23,0,5,0
9,9,182,2,10,1
1,8,106,0,8,1
30,8,102,0,6,0
5,8,138,0,4,1
1,8,52,0,6,0
1,8,79,0,5,0
0,8,131,2,6,1
0,8,73,0,5,0
1,8,125,1,5,1
2,8,120,1,6,1
9,9,179,4,8,1
5,8,189,2,5,1
0,8,59,0,7,0
3,8,91,1,6,0
3,7,42,0,5,0
32,7,165,4,7,1
32,8,67,0,6,0
1,9,45,0,8,0
4,9,182,1,8,1
0,8,33,1,5,0
14,8,81,0,4,1
4,9,88,3,6,1
3,8,153,1,6,1
1,8,50,0,7,0
2,9,53,0,7,0
2,7,157,3,7,1
0,8,100,0,8,1
1,10,73,0,6,1
4,8,92,0,8,0
0,8,76,0,5,0
0,9,164,2,8,1
3,7,61,1,5,0
3,9,124,1,5,1
1,8,59,0,6,0
3,9,132,2,8,1
4,8,24,0,5,0
0,9,109,0,8,1
22,8,99,1,5,0
5,8,35,0,6,0
2,9,27,0,7,0
1,9,77,0,3,0
3,7,63,0,2,0
0,8,50,0,7,0
1,7,68,0,5,0
1,8,42,0,3,0
31,9,196,2,7,1
2,8,116,1,5,1
12,9,193,1,7,1
2,8,153,2,5,1
0,9,101,1,6,1
5,10,166,2,9,1
0,9,118,0,5,1
0,9,82,0,7,1
1,9,162,1,5,1
5,8,150,2,6,1
12,9,163,3,8,1
5,9,181,2,5,1
12,7,52,0,5,0
2,8,153,2,5,1
17,7,67,0,3,0
1,9,74,2,5,1
6,9,158,3,6,1
4,9,185,3,6,1
0,9,51,0,3,0
0,8,32,0,5,0
1,8,117,1,6,1
1,8,92,1,5,1
1,8,118,0,5,1
13,7,55,0,5,0
15,9,151,4,8,1
22,8,153,2,6,1
1,7,146,1,5,1
1,8,96,1,5,0
2,9,135,2,7,1
0,8,113,0,5,1
6,8,150,1,5,1
4,8,77,0,3,0
0,8,29,0,4,0
14,6,33,0,3,0
0,6,51,0,3,0
2,7,56,0,4,0
0,8,13,0,3,0
5,9,186,3,7,1
7,8,139,3,5,1
1,8,70,1,7,1
22,7,91,2,7,0
0,8,58,0,5,0
0,9,152,2,3,1
1,8,84,0,7,0
0,7,37,0,4,0
2,9,79,0,9,0
8,9,129,0,4,1
0,10,144,3,6,1
0,10,148,1,9,1
3,8,119,3,5,1
1,7,37,0,5,1
24,8,106,1,8,0
11,8,17,0,3,0
4,8,112,0,4,1
0,9,113,1,3,1
0,8,96,0,6,0
1,9,183,3,6,1
1,7,74,0,5,0
1,8,113,0,6,1
4,10,133,1,7,1
3,8,133,1,5,1
13,7,112,2,5,1
7,8,103,0,5,1
0,8,45,0,5,0
1,8,71,1,3,0
10,9,96,0,5,0
10,8,96,1,7,1
4,9,104,0,6,0
4,8,63,1,5,0
1,9,134,1,4,1
1,9,71,0,7,0
4,9,94,1,5,1
20,7,37,0,2,0
0,9,55,0,5,0
12,8,51,0,4,0
4,8,44,1,5,1
0,8,75,0,7,0
1,8,109,0,6,1
1,9,138,2,11,1
1,7,90,0,3,1
2,9,124,2,7,1
2,9,91,0,5,1
3,9,207,5,9,1
21,6,53,0,4,0
54,9,191,3,7,1
1,8,85,1,7,1
2,7,76,0,4,0
7,7,26,0,7,0
5,9,139,1,8,1
2,7,98,1,7,1
1,7,91,1,4,1
1,8,113,1,5,1
0,9,149,3,5,1
4,8,65,0,8,0
44,9,132,1,5,1
2,8,124,0,7,1
1,8,101,1,6,1
1,7,63,0,2,0
1,8,139,2,5,1
0,10,154,0,13,1
1,8,69,0,5,0
2,9,187,4,5,1
2,8,74,1,6,0
4,7,76,1,7,0
0,8,39,0,5,0
2,9,184,3,9,1
0,8,90,0,5,1
1,8,100,3,5,1
0,8,80,0,6,0
54,8,139,3,3,1
0,8,27,0,4,0
3,7,92,0,5,0
17,8,71,0,4,0
1,10,165,2,4,1
2,8,124,0,8,1
0,7,110,0,7,0
0,7,14,0,6,0
9,7,87,0,6,0
2,9,163,3,8,1
2,8,62,0,5,0
5,8,49,0,5,0
2,9,181,4,8,1
6,8,43,0,6,0
20,8,128,1,5,1
0,8,139,1,8,1
36,8,135,1,5,1
0,10,147,2,8,1
0,8,32,0,5,0
1,9,109,0,8,1
0,8,44,0,6,0
10,8,89,0,3,0
6,8,59,0,4,0
2,9,179,1,5,1
58,8,172,4,7,1
1,8,110,1,4,1
8,9,209,1,9,1
0,8,136,1,6,1
17,7,89,0,7,1
0,7,20,0,2,0
4,8,98,1,5,1
15,8,80,0,5,0
5,8,47,0,5,0
6,8,98,1,7,0
50,8,199,3,6,1
0,7,33,0,4,0
4,9,155,1,5,1
1,9,66,0,6,0
14,7,104,1,5,1
0,8,111,1,5,1
1,8,131,2,5,1
2,8,129,3,5,1
13,8,66,1,3,1
6,8,132,2,4,1
2,8,72,0,4,1
12,7,35,0,2,0
1,8,108,1,6,1
0,7,32,0,4,0
0,8,67,0,4,0
1,9,185,2,5,1
3,8,98,3,3,1
22,7,70,1,7,0
1,8,129,1,6,1
1,7,45,0,4,0
5,9,138,1,7,1
0,8,64,0,7,0
10,9,111,1,6,1
14,9,126,0,4,0
3,9,73,0,8,0
1,9,99,0,7,0
5,9,119,0,7,1
1,9,112,0,7,1
1,7,26,0,5,0
10,7,66,0,5,1
16,8,180,2,4,1
0,8,99,1,5,0
1,8,65,0,6,0
20,8,58,0,7,0
1,9,231,3,8,1
12,8,53,0,5,0
10,9,186,2,5,1
10,8,152,0,5,1
0,8,99,0,8,1
13,8,63,1,4,0
4,9,152,2,6,1
39,8,37,0,6,0
4,10,169,2,7,1
5,8,59,0,3,0
3,9,83,0,4,0
18,7,103,2,5,1
3,7,59,0,7,0
3,8,82,0,8,0
1,9,111,0,8,1
7,9,125,1,0,1
3,8,179,2,6,1
1,8,36,0,6,0
1,9,95,3,6,1
8,9,154,2,8,1
10,9,101,0,5,1
3,8,168,2,6,1
28,8,113,0,5,0
0,8,122,1,3,1
20,8,142,0,6,1
19,8,94,1,5,1
1,8,73,0,7,0
16,6,33,0,2,0
1,9,117,1,8,1
43,8,80,0,5,0
1,7,51,0,4,0
1,8,43,0,4,0
19,8,52,0,5,0
1,9,137,2,6,1
0,9,69,0,8,0
15,9,121,2,9,1
16,7,110,0,7,1
2,9,129,1,7,1
1,9,237,1,6,1
16,8,32,0,4,0
0,8,94,0,6,0
1,10,175,2,8,1
20,8,48,0,8,0
6,7,121,0,7,1
10,9,151,2,6,1
0,8,45,0,6,0
0,8,76,0,5,0
2,9,62,0,10,0
4,8,137,2,5,1
0,8,47,0,7,0
8,8,70,0,6,0
2,9,148,1,6,1
2,8,138,0,2,1
40,8,60,0,6,0
29,9,124,1,7,1
1,8,58,0,6,0
1,6,48,0,3,0
4,9,139,2,8,1
55,8,55,0,7,0
2,9,160,2,6,1
37,8,134,0,7,1
5,8,122,1,5,1
3,8,115,1,4,1
2,8,64,0,5,0
2,8,95,2,5,1
1,9,117,0,7,1
7,8,63,0,6,0
22,8,107,0,5,1
1,8,92,2,4,1
0,9,43,0,7,0
6,8,118,0,8,1
16,9,54,0,8,0
3,6,30,0,5,0
0,7,63,0,6,0
4,8,185,3,5,1
1,9,91,1,8,0
1,8,68,0,5,0
4,8,63,0,8,0
0,8,106,1,5,1
0,9,103,0,6,1
9,9,221,2,7,1
21,8,48,0,7,0
0,8,121,0,6,1
1,9,96,0,6,0
0,8,38,0,3,0
1,9,61,0,8,0
1,8,118,1,6,1
3,8,188,4,5,1
6,9,119,0,7,1
4,9,133,2,6,1
4,7,5,0,4,0
10,8,63,0,5,0
11,7,61,0,5,0
0,8,104,1,6,0
21,9,126,2,5,1
1,8,98,0,4,1
2,8,70,0,4,0
31,8,66,0,8,0
0,9,95,0,6,0
0,9,157,1,8,1
22,7,64,0,4,0
23,8,172,0,6,1
19,8,167,2,4,1
0,9,89,0,6,0
0,7,31,0,4,0
1,8,105,1,6,1
30,7,62,0,5,0
4,8,158,2,6,1
2,7,83,1,2,0
0,7,54,0,3,0
3,8,127,1,4,1
1,8,107,1,7,0
2,9,80,1,7,0
5,9,182,2,6,1
2,8,23,0,7,0
1,9,87,0,9,0
0,10,143,1,10,1
1,9,96,0,8,1
4,8,55,0,7,0
3,9,63,0,6,0
2,8,49,0,5,0
3,8,146,2,5,1
1,8,59,0,8,0
1,9,63,0,5,0
2,8,61,0,4,0
2,9,152,0,5,1
5,8,105,1,7,1
7,8,166,4,6,1
2,9,53,0,8,0
14,7,147,2,7,1
2,8,124,2,5,1
1,9,190,3,9,1
2,8,137,0,6,1
2,8,162,2,8,1
0,8,60,0,7,0
3,9,80,0,9,0
1,8,41,0,4,0
4,8,68,0,4,1
4,8,23,0,7,0
12,8,51,0,6,0
1,8,61,1,5,0
0,9,82,0,6,1
1,9,106,1,7,1
0,8,75,0,5,0
2,7,49,0,4,0
1,8,28,0,6,0
1,7,59,0,4,0
9,8,31,0,5,0
0,8,63,0,7,0
3,9,121,0,8,1
25,7,41,1,5,0
0,9,171,2,7,1
3,9,147,1,6,1
8,9,132,0,5,1
131,5,24,0,4,0
15,9,52,0,7,0
5,8,90,1,3,0
0,8,15,0,5,0
0,9,170,2,7,1
21,9,161,3,10,1
0,7,90,2,7,1
0,8,52,0,6,0
0,8,81,0,8,0
1,7,48,0,4,0
1,8,159,1,5,1
9,9,63,0,7,0
11,7,77,0,3,0
0,8,29,0,3,0
0,7,86,0,3,1
1,8,28,0,6,0
22,7,107,2,7,1
6,8,38,0,6,0
12,7,94,0,4,0
1,7,116,0,5,1
41,8,101,1,5,1
1,8,52,1,4,0
2,7,51,0,4,0
10,8,118,1,3,1
7,7,64,0,5,0
4,8,110,0,3,1
3,8,78,1,4,0
2,9,81,0,9,0
2,9,169,2,7,1
0,8,102,1,3,0
